,Average Rt(min),Average Mz,mass_round,pos_DIWB_1,pos_DIWB_2,pos_no injection_1,pos_no injection_2,pos_no injection_3,pos_no injection_4,pos-octl,pos_butac,pos_chlor,pos_chx,pos_dcm,pos_glyctriol,pos_hx,pos_octn,pos_olalc,pos_tol,pos_undec,pos-octlW,pos_butacW,pos_chlorW,pos_chxW,pos_dcmW,pos_glyctriolW,pos_hxW,pos_octnW,pos_olalcW,pos_tolW,pos_undecW,pos-octlM,pos_butacM,pos_chlorM,pos_chxM,pos_dcmM,pos_glyctriolM,pos_hxM,pos_octnM,pos_olalcM,pos_tolM,pos_undecM,pos-octlR_log,pos_butacR_log,pos_chlorR_log,pos_chxR_log,pos_dcmR_log,pos_glyctriolR_log,pos_hxR_log,pos_octnR_log,pos_olalcR_log,pos_tolR_log,pos_undecR_log,zeros,W_average,W_std,W_Rstd,W_Rstd_flag,Average,Stdev,Aliquot_Plate_Barcode,Aliquot_Well_ID,Aliquot_Concentration,Aliquot_Concentration_Unit,Target_Concentration,Target_Concentration_Unit,Aliquot_Solvent,DTXSID,CASRN,Preferred_Name,Smiles,Indigo_Inchi_Key,Mol_Formula,Monoisotopic_Mass,Relationship,MS_Ready_DTXCID,MS_Ready_Smiles,MS_Ready_Inchikey,MS_Ready_Mol_Formula,MS_Ready_Monoisotopic_Mass,octl,butac,chlor,chx,dcm,glyctriol,hx,octn,olalc,tol,undec,Mass_diff,Mass_flag
1483,4.889,268.1282249681,268.0,6662,7157,2359,9903,6419,4960,46888.5,56524.5,28869.5,13532.5,29584.0,17912.5,24451.0,11661.5,32016.5,26833.0,13302.0,17303.0,11299.5,11988.0,15434.0,12895.5,5536.5,9876.5,10852.5,9574.0,10278.5,8791.5,-29585.5,-45225.0,-16881.5,1901.5,-16688.5,-12376.0,-14574.5,-809.0,-22442.5,-16554.5,-4510.5,,,,-0.8522817060154977,,,,,,,,10,11257.227272727272,3043.390098107076,27.034988495615213,0,17500.6995251225,12922.8865741184,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID1044982,70693-59-3,2-Amino-N-cyclohexyl-N-methylbenzenesulfonamide,CN(C1CCCCC1)S(=O)(=O)C1=CC=CC=C1N,IPEHSCPRVOWQFQ-UHFFFAOYSA-N,C13H20N2O2S,268.124549066,2D-QSAR-Ready,DTXCID9024982,CN(C1CCCCC1)S(=O)(=O)C1=CC=CC=C1N,IPEHSCPRVOWQFQ-UHFFFAOYSA-N,C13H20N2O2S,268.124549066,3.59,4.75,4.95,2.58,5.13,2.85,2.13,2.12,3.39,4.31,2.21,13.709681238987391,0
1486,7.923,268.1284349681,268.0,2103,3066,1266,2596,1574,3508,1969.5,1370.5,989.0,2479.5,1636.5,82381.0,1665.0,1799.5,3002.5,2480.5,2938.5,1367.5,3618.5,3489.0,1043.0,2260.5,55186.5,3867.0,1292.5,1728.0,1412.0,3019.0,-602.0,2248.0,2500.0,-1436.5,624.0,-27194.5,2202.0,-507.0,-1274.5,-1068.5,80.5,,0.21491726702150632,0.4027437170748582,,-0.4187314199615991,,0.1214030767933943,,,,-1.562329814682549,6,7116.681818181818,15232.989869885461,214.04624035555395,0,7414.13408346737,18515.8877146415,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID1044982,70693-59-3,2-Amino-N-cyclohexyl-N-methylbenzenesulfonamide,CN(C1CCCCC1)S(=O)(=O)C1=CC=CC=C1N,IPEHSCPRVOWQFQ-UHFFFAOYSA-N,C13H20N2O2S,268.124549066,2D-QSAR-Ready,DTXCID9024982,CN(C1CCCCC1)S(=O)(=O)C1=CC=CC=C1N,IPEHSCPRVOWQFQ-UHFFFAOYSA-N,C13H20N2O2S,268.124549066,3.59,4.75,4.95,2.58,5.13,2.85,2.13,2.12,3.39,4.31,2.21,14.49289933935499,0
1575,3.565,273.0237649681,273.0,0,0,0,0,0,0,5668.5,5085.5,5160.5,153.5,11600.5,1257.0,2094.5,315.0,9513.5,2536.5,70.5,1863.0,873.5,404.5,258.5,994.0,111.0,56.5,59.0,49.5,345.5,115.5,-3805.5,-4212.0,-4756.0,105.0,-10606.5,-1146.0,-2038.0,-256.0,-9464.0,-2191.0,45.0,,,,-0.16491908074326725,,,,,,,-0.19497660321605498,9,466.40909090909093,540.4958085020313,115.88449261324128,0,1905.38488874248,3072.99916971213,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID3022798,80-77-3,Chlormezanone,CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O,WEQAYVWKMWHEJO-UHFFFAOYSA-N,C11H12ClNO3S,273.0226421,2D-QSAR-Ready,DTXCID502798,CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O,WEQAYVWKMWHEJO-UHFFFAOYSA-N,C11H12ClNO3S,273.0226421,0.27,0.97,2.05,-1.81,1.65,-0.55,-2.28,-2.3,-0.52,0.14,-2.37,4.112728861567754,0
1635,5.936,278.0798549681,278.0,359,0,0,98,138,154,124.5,143.5,65.5,188.0,267.0,229.0,345.0,184.0,18239.5,176.0,425.0,394.5,285.0,439.0,182.5,388.0,333.5,379.0,244.0,4812.5,245.0,224.0,270.0,141.5,373.5,-5.5,121.0,104.5,34.0,60.0,-13427.0,69.0,-201.0,0.33619441272723216,-0.006095461209702088,0.7560493061596345,,-0.3437258910481251,-0.3407191918928152,-1.006340178031019,-0.48666657262589286,,-0.4066635770768945,,3,720.6363636363636,1296.3479662447028,179.8893355454993,0,1129.52425130208,3607.31776605582,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6021290,57-68-1,Sulfamethazine,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,ASWVTGNCAZCNNR-UHFFFAOYSA-N,C12H14N4O2S,278.083746881,2D-QSAR-Ready,DTXCID201290,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,ASWVTGNCAZCNNR-UHFFFAOYSA-N,C12H14N4O2S,278.083746881,0.29,1.48,0.59,-3.17,0.52,-1.57,-3.7,-3.68,-0.37,-0.82,-3.66,13.995470586405787,0
1637,8.358,278.08024496810003,278.0,369,1280,323,400,275,143,4624.5,4509.0,2561.0,5447.5,6416.5,33307.0,6706.0,4743.0,11910.0,4024.5,7029.0,5709.5,4834.0,4028.0,6058.0,6813.5,6433.0,5871.0,3791.0,3914.5,4837.5,498.5,1085.0,325.0,1467.0,610.5,397.0,-26874.0,-835.0,-952.0,-7995.5,813.0,-6530.5,-0.6296350455976412,-1.1421968743276962,-0.24197946462514702,-0.950511570637392,-1.2085076918390878,,,,,-0.6946213861335521,,5,4798.954545454545,1683.6457797203805,35.08359505749204,0,5708.76166369868,6203.74128098126,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6021290,57-68-1,Sulfamethazine,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,ASWVTGNCAZCNNR-UHFFFAOYSA-N,C12H14N4O2S,278.083746881,2D-QSAR-Ready,DTXCID201290,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,ASWVTGNCAZCNNR-UHFFFAOYSA-N,C12H14N4O2S,278.083746881,0.29,1.48,0.59,-3.17,0.52,-1.57,-3.7,-3.68,-0.37,-0.82,-3.66,12.593015374935197,0
1639,4.048,278.0828449681,278.0,318,155,124,0,0,89,18324.5,7288.5,7530.0,21750.0,9479.0,20599.5,22738.5,21014.0,24488.5,21535.0,23635.0,24412.5,21595.5,21467.0,22452.5,21845.0,23051.5,22619.5,21984.0,24447.5,22871.0,24008.5,6088.0,14307.0,13937.0,702.5,12366.0,2452.0,-119.0,970.0,-41.0,1336.0,373.5,-0.4785574896077596,0.29291041903484205,0.26737432384096577,-1.4908129327135387,0.1154667188953959,-0.9243362132666461,,-1.3357369936552637,,-1.207338417959092,-1.801265000487515,2,22795.863636363636,1035.8095887431393,4.5438488546265505,1,17629.145713507,8545.94110526792,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6021290,57-68-1,Sulfamethazine,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,ASWVTGNCAZCNNR-UHFFFAOYSA-N,C12H14N4O2S,278.083746881,2D-QSAR-Ready,DTXCID201290,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,ASWVTGNCAZCNNR-UHFFFAOYSA-N,C12H14N4O2S,278.083746881,0.29,1.48,0.59,-3.17,0.52,-1.57,-3.7,-3.68,-0.37,-0.82,-3.66,3.243313966153338,0
1641,9.142,278.08537496810004,278.0,18484,17878,19257,16395,16826,17560,16426.0,15750.5,18630.0,16099.5,17342.5,17915.0,54098.0,18346.0,18102.5,17093.0,21075.0,17101.5,30674.5,22259.5,17447.5,103110.0,39051.5,49210.0,18225.0,19365.5,16131.0,19521.0,675.5,14924.0,3629.5,1348.0,85767.5,21136.5,-4888.0,-121.0,1263.0,-962.0,-1554.0,-1.3859064651332458,-0.023409104664398803,-0.710366054156926,-1.0771224962168422,0.6942110480273542,0.07181626145646322,,,-1.1563352055972724,,,4,32008.81818181818,24661.058119185625,77.04457558884111,0,25332.5463579963,18793.2950726762,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID6021290,57-68-1,Sulfamethazine,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,ASWVTGNCAZCNNR-UHFFFAOYSA-N,C12H14N4O2S,278.083746881,2D-QSAR-Ready,DTXCID201290,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,ASWVTGNCAZCNNR-UHFFFAOYSA-N,C12H14N4O2S,278.083746881,0.29,1.48,0.59,-3.17,0.52,-1.57,-3.7,-3.68,-0.37,-0.82,-3.66,5.854664712616153,0
1658,6.926,278.1501649681,278.0,4357,3606,6968,2692,3982,2673,6669.0,6387.5,4232.0,5521.0,4939.5,42341.5,3688.0,3244.0,7747.5,5788.0,4702.5,4694.5,5430.0,5526.0,7768.0,5606.0,18371.0,4216.0,4540.5,6260.0,6585.0,3734.5,-1974.5,-957.5,1294.0,2247.0,666.5,-23970.5,528.0,1296.5,-1487.5,797.0,-968.0,,,-0.5146113826944478,-0.3904146747210094,-0.869882836017711,,-0.8441569898477794,-0.39830832443374814,,-0.8610702010508875,,5,6611.954545454545,3876.6474120075445,58.63088418647078,0,7116.51397346048,7856.56929038376,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID2025680,4376-20-9,MEHP,CCCCC(CC)COC(=O)C1=CC=CC=C1C(O)=O,DJDSLBVSSOQSLW-UHFFFAOYSA-N,C16H22O4,278.15180918799996,2D-QSAR-Ready,DTXCID105680,CCCCC(CC)COC(=O)C1=CC=CC=C1C(O)=O,DJDSLBVSSOQSLW-UHFFFAOYSA-N,C16H22O4,278.15180918799996,5.1,5.56,4.45,2.56,4.72,2.45,2.36,2.26,4.87,4.13,2.51,5.911232088543174,0
1660,13.091,278.1515649681,278.0,185260,183237,206561,189580,186711,176759,187165.5,183445.5,174897.0,178125.0,182045.5,183149.5,182546.0,182103.0,186655.5,179151.5,191856.0,195894.0,226616.5,221869.5,222090.0,199598.0,187383.0,204232.5,214404.0,203565.0,195512.0,208592.5,8728.5,43171.0,46972.5,43965.0,17552.5,4233.5,21686.5,32301.0,16909.5,16360.5,16736.5,-1.3312861825309055,-0.628314954146194,-0.5709386850167733,-0.6076177998584686,-1.015840966329397,-1.6361061732661508,-0.9251828544380258,-0.7511011327324798,-1.0429100253359418,-1.0394238765877497,-1.0593107437832812,0,207250.63636363635,12078.054571469898,5.827752707247697,1,194554.52879902,15268.1427507333,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID2025680,4376-20-9,MEHP,CCCCC(CC)COC(=O)C1=CC=CC=C1C(O)=O,DJDSLBVSSOQSLW-UHFFFAOYSA-N,C16H22O4,278.15180918799996,2D-QSAR-Ready,DTXCID105680,CCCCC(CC)COC(=O)C1=CC=CC=C1C(O)=O,DJDSLBVSSOQSLW-UHFFFAOYSA-N,C16H22O4,278.15180918799996,5.1,5.56,4.45,2.56,4.72,2.45,2.36,2.26,4.87,4.13,2.51,0.878009388764198,0
1662,19.573,278.1516949681,278.0,93391,92465,99759,117872,92091,120192,103405.0,96124.0,107960.5,109623.5,107538.5,105761.5,97568.0,107622.5,99486.5,106051.5,104156.0,107390.0,107928.5,108582.5,104377.0,99241.5,104941.0,106764.0,108368.5,122559.0,107754.0,113578.5,3985.0,11804.5,622.0,-5246.5,-8297.0,-820.5,9196.0,746.0,23072.5,1702.5,9422.5,-1.4141132132183405,-0.9107842382570533,-2.239474502556555,,,,-1.0257084400880452,-2.1591642487305975,-0.6346694977120769,-1.794429695003409,-1.0435181468067327,3,108316.77272727272,5589.07866599771,5.159938322821221,1,105640.105698529,8617.66468250356,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID2025680,4376-20-9,MEHP,CCCCC(CC)COC(=O)C1=CC=CC=C1C(O)=O,DJDSLBVSSOQSLW-UHFFFAOYSA-N,C16H22O4,278.15180918799996,2D-QSAR-Ready,DTXCID105680,CCCCC(CC)COC(=O)C1=CC=CC=C1C(O)=O,DJDSLBVSSOQSLW-UHFFFAOYSA-N,C16H22O4,278.15180918799996,5.1,5.56,4.45,2.56,4.72,2.45,2.36,2.26,4.87,4.13,2.51,0.41063870944937675,0
1664,13.296,278.1517849681,278.0,769111,700660,780115,723618,717525,759731,683999.0,694564.0,677919.0,672558.5,682073.0,630126.5,685359.0,698826.5,688981.5,670443.5,815532.5,749487.5,765012.0,724027.5,820737.5,739580.0,690149.5,727833.5,698408.5,781425.5,746441.0,780045.5,65488.5,70448.0,46108.5,148179.0,57507.0,60023.0,42474.5,-418.0,92444.0,75997.5,-35487.0,-1.0188904236651293,-0.9938436014920016,-1.1673968120311686,-0.656943406228984,-1.0741101461307518,-1.0211100462397211,-1.2077898450619309,,-0.8723288318314776,-0.9455628785723474,,2,747558.9090909091,36413.15351241922,4.870941014762369,1,723038.338235294,52597.943279614,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID2025680,4376-20-9,MEHP,CCCCC(CC)COC(=O)C1=CC=CC=C1C(O)=O,DJDSLBVSSOQSLW-UHFFFAOYSA-N,C16H22O4,278.15180918799996,2D-QSAR-Ready,DTXCID105680,CCCCC(CC)COC(=O)C1=CC=CC=C1C(O)=O,DJDSLBVSSOQSLW-UHFFFAOYSA-N,C16H22O4,278.15180918799996,5.1,5.56,4.45,2.56,4.72,2.45,2.36,2.26,4.87,4.13,2.51,0.08707439303209455,0
1716,17.017,281.27168496810003,281.0,1031932,1069567,1122314,1088706,1153941,1035199,953825.0,1023055.5,967343.0,1029989.0,1002437.5,975789.0,1000466.0,994227.5,1082408.0,972670.5,1079796.5,1026297.5,1037538.0,990069.5,995149.0,968413.5,989818.5,1013035.5,995466.5,1051633.5,964375.0,1046934.5,72472.5,14482.5,22726.5,-34840.0,-34024.0,14029.5,12569.5,1239.0,-30774.5,-8295.5,-32862.0,-1.119295458286693,-1.8490556573327952,-1.629047936061719,,,-1.8423137246319288,-1.9008843317850705,-2.9044144650331125,,,,5,1007157.3636363636,28745.20296666978,2.85409251865911,1,1017518.17892157,48660.7133449,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID0042086,59227-89-3,Laurocapram,CCCCCCCCCCCCN1CCCCCC1=O,AXTGDCSMTYGJND-UHFFFAOYSA-N,C18H35NO,281.271864751,2D-QSAR-Ready,DTXCID8022086,CCCCCCCCCCCCN1CCCCCC1=O,AXTGDCSMTYGJND-UHFFFAOYSA-N,C18H35NO,281.271864751,6.48,6.72,8.09,6.42,8.06,5.46,6.14,6.1,6.42,7.4,6.2,0.6391783982239192,0
1824,6.323,296.1736049681,296.0,191,512,255,0,263,294,681.5,1773.5,2154.5,457.0,1372.5,256.0,835.0,643.0,60887.0,680.5,1006.5,653.0,900.5,710.5,638.5,895.5,250.5,215.0,241.0,22327.5,893.5,421.5,-28.5,-873.0,-1444.0,181.5,-477.0,-5.5,-620.0,-402.0,-38559.5,213.0,-585.0,,,,-0.4010395706977189,,,,,,-0.5044485261006157,,9,2558.818181818182,6256.552809483129,244.50947136218574,0,3914.77177249684,12388.4443500906,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5020576,57-63-6,17alpha-Ethinylestradiol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,BFPYWIDHMRZLRN-SLHNCBLASA-N,C20H24O2,296.177630013,2D-QSAR-Ready,DTXCID70209048,CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CCC2(O)C#C,BFPYWIDHMRZLRN-UHFFFAOYSA-N,C20H24O2,296.177630013,3.28,4.55,2.73,-0.24,2.99,0.66,-0.77,-0.75,2.75,2.09,-0.56,13.589969302635836,0
1825,1.245,296.17561496810004,296.0,0,0,121,0,0,0,73538.5,92686.0,67510.0,20103.0,100312.0,38428.5,58652.0,14089.0,70742.5,89831.5,11873.5,6311.5,19738.5,83750.0,3772.0,29199.0,2288.5,4065.5,4750.0,2997.5,8743.0,2783.0,-67227.0,-72947.5,16240.0,-16331.0,-71113.0,-36140.0,-54586.5,-9339.0,-67745.0,-81088.5,-9090.5,,,-0.6187820830836638,,,,,,,,,10,15308.954545454546,23100.19418302341,150.89334882036212,0,31616.731566186,34830.3685615103,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5020576,57-63-6,17alpha-Ethinylestradiol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,BFPYWIDHMRZLRN-SLHNCBLASA-N,C20H24O2,296.177630013,2D-QSAR-Ready,DTXCID70209048,CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CCC2(O)C#C,BFPYWIDHMRZLRN-UHFFFAOYSA-N,C20H24O2,296.177630013,3.28,4.55,2.73,-0.24,2.99,0.66,-0.77,-0.75,2.75,2.09,-0.56,6.803501330855114,0
1867,9.251,300.1429049681,300.0,1207,2019,511,832,806,605,685.5,1176.5,411.5,313.5,1128.5,31752.0,1117.0,568.0,835.0,416.0,521.5,549.5,839.0,682.5,897.0,986.5,24113.0,1597.0,605.0,1032.5,333.0,536.0,-136.0,-337.5,271.0,583.5,-142.0,-7639.0,480.0,37.0,197.5,-83.0,14.5,,,-0.18140054867388294,0.2698033152146537,,,-0.36681193574002185,-1.1861466116440238,-0.6261193755211231,,-1.5558863105275749,5,2924.6363636363635,6708.057817725665,229.36382454689726,0,2911.89332760082,7464.07326238972,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5032525,149877-41-8,Bifenazate,COC1=C(NNC(=O)OC(C)C)C=C(C=C1)C1=CC=CC=C1,VHLKTXFWDRXILV-UHFFFAOYSA-N,C17H20N2O3,300.147392512,2D-QSAR-Ready,DTXCID3012525,COC1=C(NNC(=O)OC(C)C)C=C(C=C1)C1=CC=CC=C1,VHLKTXFWDRXILV-UHFFFAOYSA-N,C17H20N2O3,300.147392512,4.92,5.62,5.69,3.88,5.71,3.82,3.38,3.46,4.52,5.21,3.49,14.951134049263594,0
1880,9.285,301.13130496810004,301.0,109,155,0,217,102,214,589.0,193.0,195.5,2373.0,66.5,164.0,4254.0,4468.0,198.5,191.0,5516.0,40957.0,48493.5,48317.5,46048.0,44434.5,46282.0,48393.0,47853.5,45533.0,45298.5,47915.5,40368.0,48300.5,48122.0,43675.0,44368.0,46118.0,44139.0,43385.5,45334.5,45107.5,42399.5,1.8359219383863978,2.3983943175225586,2.3911969070380374,1.2649351754376295,2.824248206930682,2.449026616928008,1.0160250041243204,0.9872314424379423,2.3586683191038316,2.373215390546244,0.8857364776615311,0,46320.545454545456,2173.4726136943473,4.692243133939744,1,20720.23478968,22620.5872825777,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID4047543,57646-30-7,Furalaxyl,COC(=O)C(C)N(C(=O)C1=CC=CO1)C1=C(C)C=CC=C1C,CIEXPHRYOLIQQD-UHFFFAOYSA-N,C17H19NO4,301.131408096,2D-QSAR-Ready,DTXCID2027543,COC(=O)C(C)N(C(=O)C1=CC=CO1)C1=C(C)C=CC=C1C,CIEXPHRYOLIQQD-UHFFFAOYSA-N,C17H19NO4,301.131408096,2.34,3.56,4.4,2,4.4,2.36,1.48,1.56,2.47,3.4,1.47,0.34246809585740823,0
1953,5.373,309.16838496810004,309.0,143,235,364,100,137,789,485.0,349.0,397.5,317.5,98.5,536.5,482.0,232.5,105059.0,654.0,608.5,1048.0,448.0,206.5,455.0,686.5,342.5,230.5,397.0,29264.5,203.5,338.0,563.0,99.0,-191.0,137.5,588.0,-194.0,-251.5,164.5,-75794.5,-450.5,-270.5,0.06476665624908261,-0.54719023236163,,-0.363441031461713,0.7759410955785268,,,-0.15025705493997962,,,,6,3056.3636363636365,8291.066792010952,271.2722626773363,0,5654.30282757329,21057.2331710832,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID8024157,33820-53-0,Isopropalin,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(C)C)[N+]([O-])=O,NEKOXWSIMFDGMA-UHFFFAOYSA-N,C15H23N3O4,309.168856233,2D-QSAR-Ready,DTXCID904157,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(C)C)[N+]([O-])=O,NEKOXWSIMFDGMA-UHFFFAOYSA-N,C15H23N3O4,309.168856233,3.81,4.81,5.73,3.54,5.75,3.51,3.07,3.12,3.84,4.88,3.1,1.5242961586914152,0
1964,4.605,311.1267849681,311.0,0,124,0,0,0,0,66349.5,46709.5,68856.5,74568.5,54566.5,47852.0,41274.0,78663.0,54062.5,51084.0,71874.5,86672.5,82848.5,69247.0,95324.5,83143.5,93601.0,99311.5,96385.0,96480.0,87843.5,102274.0,20323.0,36139.0,390.5,20756.0,28577.0,45749.0,58037.5,17722.0,42417.5,36759.5,30399.5,-0.513849837274911,-0.11142908736868239,-2.246323905375814,-0.5554117450039973,-0.28090946337745054,-0.019518488539797395,0.14803213684098554,-0.6472577730183648,-0.10535105629547642,-0.14291530071193234,-0.3737083959595096,0,90284.63636363637,9070.959356126334,10.047068605993537,1,64668.8128659117,31430.0460221248,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID3024152,81335-37-7,Imazaquin,CC(C)C1(C)N=C(NC1=O)C1=NC2=C(C=CC=C2)C=C1C(O)=O,CABMTIJINOIHOD-UHFFFAOYSA-N,C17H17N3O3,311.1269914189999,2D-QSAR-Ready,DTXCID904152,CC(C)C1(C)N=C(NC1=O)C1=NC2=C(C=CC=C2)C=C1C(O)=O,CABMTIJINOIHOD-UHFFFAOYSA-N,C17H17N3O3,311.1269914189999,2.92,4.14,2.18,-0.8,2.39,0.26,-1.35,-1.32,2.28,1.53,-1.16,0.6635583076671763,0
2063,0.798,320.10811496810004,320.0,0,0,0,0,0,0,150.5,0.0,204.0,0.0,65.0,53785.5,58.0,55.5,0.0,73.0,0.0,0.0,126.0,0.0,0.0,126.0,8266.0,0.0,53.5,0.0,51.5,54.5,-150.5,126.0,-204.0,0.0,61.0,-45519.5,-58.0,-2.0,0.0,-21.5,54.5,,,,,-0.027583521632088537,,,,,,,10,788.8636363636364,2364.9260712153455,299.7889574574336,0,2473.28282165527,10595.8663860131,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5022439,81-90-3,Phenolphthalin,OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,FFFPYJTVNSSLBQ-UHFFFAOYSA-N,C20H16O4,320.104858995,2D-QSAR-Ready,DTXCID502439,OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,FFFPYJTVNSSLBQ-UHFFFAOYSA-N,C20H16O4,320.104858995,3.23,4.61,-0.41,-4.16,0.18,-2.46,-4.61,-4.71,2.19,-0.76,-4.21,10.171582869094404,0
2065,0.989,320.1081749681,320.0,0,0,0,0,0,0,0.0,59.0,0.0,0.0,0.0,23280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,3272.5,0.0,0.0,0.0,0.0,0.0,0.0,-59.0,0.0,0.0,60.5,-20007.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,11,303.0,939.1977959940068,309.96626930495273,0,1045.95323779536,4583.77878629168,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID5022439,81-90-3,Phenolphthalin,OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,FFFPYJTVNSSLBQ-UHFFFAOYSA-N,C20H16O4,320.104858995,2D-QSAR-Ready,DTXCID502439,OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,FFFPYJTVNSSLBQ-UHFFFAOYSA-N,C20H16O4,320.104858995,3.23,4.61,-0.41,-4.16,0.18,-2.46,-4.61,-4.71,2.19,-0.76,-4.21,10.35902144828554,0
2164,9.909,332.1734449681,332.0,137,397,732,777,270,0,342.0,117.5,0.0,398.0,392.5,63.0,2390.0,2005.5,76.0,271.0,2448.5,6219.5,23024.5,21167.5,23150.5,18870.0,20098.0,22061.0,20273.0,10141.0,21978.0,22478.0,5877.5,22907.0,21167.5,22752.5,18477.5,20035.0,19671.0,18267.5,10065.0,21707.0,20029.5,1.235166531740842,2.2899303492181495,,1.757146050965742,1.672803549869303,2.502448797315137,0.9154285374380401,0.9594564496995891,2.122000186943882,1.9036305153771775,0.9127699997036294,1,19041.909090909092,5335.155871533063,28.017967348033135,0,8599.07600133559,9876.53407005371,BF00173504,EPA_MIXTURE_006,20,mM,20,mM,DMSO,DTXSID8024159,82558-50-7,Isoxaben,CCC(C)(CC)C1=NOC(NC(=O)C2=C(OC)C=CC=C2OC)=C1,PMHURSZHKKJGBM-UHFFFAOYSA-N,C18H24N2O4,332.173607261,2D-QSAR-Ready,DTXCID704159,CCC(C)(CC)C1=NOC(NC(=O)C2=C(OC)C=CC=C2OC)=C1,PMHURSZHKKJGBM-UHFFFAOYSA-N,C18H24N2O4,332.173607261,4.52,5.43,6.24,3.52,6.2,3.52,3.01,3.03,4.2,5.21,3.1,0.4885785517714317,0
